"COUNTRY","Country","ISC11A","ISCED 2011 A education level","SEX","Gender","AGE","Age","FIELD","Field","MEASURE","Measure","INDICATOR","INDICATOR","YEAR","Reference year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0911T0912","Health (Medical & Dental)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F0913T0917","Health (Nursing and associate health fields)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"FRA","France","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.034836,,
"FRA","France","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",87.854149,,
"FRA","France","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",86.16497,,
"FRA","France","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",88.85511,,
"FRA","France","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.8618665,,
"FRA","France","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.0417533,,
"FRA","France","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",5.1031489,,
"FRA","France","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.9816031,,
"FRA","France","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",8.4288054,,
"FRA","France","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.3897114,,
"FRA","France","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F05T07","Science, technology, engineering, and mathematics (STEM)","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",7.4603271,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",87.229561,,
"DEU","Germany","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"DEU","Germany","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",84.473938,,
"DEU","Germany","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",89.794662,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",1.4171237,,
"DEU","Germany","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"DEU","Germany","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",1.7488651,,
"DEU","Germany","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",1.1247714,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",11.516518,,
"DEU","Germany","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"DEU","Germany","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F01","Education","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",9.1838646,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",83.434486,,
"DEU","Germany","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",93.388054,,
"DEU","Germany","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",79.555382,,
"DEU","Germany","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",86.013901,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",4.1687326,,
"DEU","Germany","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"c","Data below the publication limit"
"DEU","Germany","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",4.9716425,,
"DEU","Germany","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_UNEMPLOYMENT","Unemployment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",3.6991625,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",12.93605,,
"DEU","Germany","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",5.6163549,,
"DEU","Germany","L7T8","Master’s, Doctoral or equivalent education","T","Total","Y25T64","25-64 years","F02","Arts and humanities","VALUE","Value","NEAC_RATE_INACTIVITY","Inactivity rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",10.682085,,
"DEU","Germany","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",85.624107,,
"DEU","Germany","L5","Short-cycle tertiary education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",,"m","Missing data"
"DEU","Germany","L6","Bachelor’s or equivalent education","T","Total","Y25T64","25-64 years","F03","Social sciences, journalism and information","VALUE","Value","NEAC_RATE_EMPLOYMENT","Employment rate","9999","Latest available year","PC","Percentage","0","Units","2021","2021",80.651169,,
